29378,4214,8428,12642,16856,4214,214,63076,59750,61321,17767
29389,4215,8430,12645,16860,4215,215,5969,59751,61320,17767
29389,4216,8432,12648,16864,4216,216,14400,59752,61319,17767
29399,4217,8434,12651,16868,4217,217,22833,59753,61318,17767
29410,4218,8436,12654,16872,4218,218,31268,59754,61317,17767
29410,4219,8438,12657,16876,4219,219,39705,59755,61316,17767
29420,4220,8440,12660,16880,4220,220,48144,59756,61315,17767
29431,4221,8442,12663,16884,4221,221,56585,59757,61314,17767
29431,4222,8444,12666,16888,4222,222,65028,59758,61313,17767
29441,4223,8446,12669,16892,4223,223,7937,59759,61312,17767
29452,4224,8448,12672,16896,4224,224,16384,59760,61311,17767
29452,4225,8450,12675,16900,4225,225,24833,59761,61310,17767
29462,4226,8452,12678,16904,4226,226,33284,59762,61309,17767
29473,4227,8454,12681,16908,4227,227,41737,59763,61308,17767
29473,4228,8456,12684,16912,4228,228,50192,59764,61307,17767
29483,4229,8458,12687,16916,4229,229,58649,59765,61306,17767
29494,4230,8460,12690,16920,4230,230,1572,59766,61305,17767
29504,4231,8462,12693,16924,4231,231,10033,59767,61304,17767
29504,4232,8464,12696,16928,4232,232,18496,59768,61303,17767
29515,4233,8466,12699,16932,4233,233,26961,59769,61302,17767
29525,4234,8468,12702,16936,4234,234,35428,59770,61301,17767
29525,4235,8470,12705,16940,4235,235,43897,59771,61300,17767
29536,4236,8472,12708,16944,4236,236,52368,59772,61299,17767
29546,4237,8474,12711,16948,4237,237,60841,59773,61298,17767
29546,4238,8476,12714,16952,4238,238,3780,59774,61297,17767
29557,4239,8478,12717,16956,4239,239,12257,59775,61296,17767
29567,4240,8480,12720,16960,4240,240,20736,59776,61295,17767
29567,4241,8482,12723,16964,4241,241,29217,59777,61294,17767
29578,4242,8484,12726,16968,4242,242,37700,59778,61293,17767
29588,4243,8486,12729,16972,4243,243,46185,59779,61292,17767
29588,4244,8488,12732,16976,4244,244,54672,59780,61291,17767
29599,4245,8490,12735,16980,4245,245,63161,59781,61290,17767
29609,4246,8492,12738,16984,4246,246,6116,59782,61289,17767
29619,4247,8494,12741,16988,4247,247,14609,59783,61288,17767
29620,4248,8496,12744,16992,4248,248,23104,59784,61287,17767
29630,4249,8498,12747,16996,4249,249,31601,59785,61286,17767
29641,4250,8500,12750,17000,4250,250,40100,59786,61285,17767
29641,4251,8502,12753,17004,4251,251,48601,59787,61284,17767
29651,4252,8504,12756,17008,4252,252,57104,59788,61283,17767
29662,4253,8506,12759,17012,4253,253,73,59789,61282,17767
29662,4254,8508,12762,17016,4254,254,8580,59790,61281,17767
29672,4255,8510,12765,17020,4255,255,17089,59791,61280,17767
29683,4256,8512,12768,17024,4256,256,25600,59792,61279,17767
29683,4257,8514,12771,17028,4257,257,34113,59793,61278,17767
29693,4258,8516,12774,17032,4258,258,42628,59794,61277,17767
29704,4259,8518,12777,17036,4259,259,51145,59795,61276,17767
29704,4260,8520,12780,17040,4260,260,59664,59796,61275,17767
29714,4261,8522,12783,17044,4261,261,2649,59797,61274,17767
29725,4262,8524,12786,17048,4262,262,11172,59798,61273,17767
29735,4263,8526,12789,17052,4263,263,19697,59799,61272,17767
29735,4264,8528,12792,17056,4264,264,28224,59800,61271,17767
29746,4265,8530,12795,17060,4265,265,36753,59801,61270,17767
29756,4266,8532,12798,17064,4266,266,45284,59802,61269,17767
29756,4267,8534,12801,17068,4267,267,53817,59803,61268,17767
29767,4268,8536,12804,17072,4268,268,62352,59804,61267,17767
29777,4269,8538,12807,17076,4269,269,5353,59805,61266,17767
29777,4270,8540,12810,17080,4270,270,13892,59806,61265,17767
29788,4271,8542,12813,17084,4271,271,22433,59807,61264,17767
29798,4272,8544,12816,17088,4272,272,30976,59808,61263,17767
29798,4273,8546,12819,17092,4273,273,39521,59809,61262,17767
29809,4274,8548,12822,17096,4274,274,48068,59810,61261,17767
29819,4275,8550,12825,17100,4275,275,56617,59811,61260,17767
29830,4276,8552,12828,17104,4276,276,65168,59812,61259,17767
29830,4277,8554,12831,17108,4277,277,8185,59813,61258,17767
29840,4278,8556,12834,17112,4278,278,16740,59814,61257,17767
29851,4279,8558,12837,17116,4279,279,25297,59815,61256,17767
29851,4280,8560,12840,17120,4280,280,33856,59816,61255,17767
29861,4281,8562,12843,17124,4281,281,42417,59817,61254,17767
29872,4282,8564,12846,17128,4282,282,50980,59818,61253,17767
29872,4283,8566,12849,17132,4283,283,59545,59819,61252,17767
29882,4284,8568,12852,17136,4284,284,2576,59820,61251,17767
29893,4285,8570,12855,17140,4285,285,11145,59821,61250,17767
29893,4286,8572,12858,17144,4286,286,19716,59822,61249,17767
29903,4287,8574,12861,17148,4287,287,28289,59823,61248,17767
29914,4288,8576,12864,17152,4288,288,36864,59824,61247,17767
29924,4289,8578,12867,17156,4289,289,45441,59825,61246,17767
29924,4290,8580,12870,17160,4290,290,54020,59826,61245,17767
29935,4291,8582,12873,17164,4291,291,62601,59827,61244,17767
29945,4292,8584,12876,17168,4292,292,5648,59828,61243,17767
29945,4293,8586,12879,17172,4293,293,14233,59829,61242,17767
29956,4294,8588,12882,17176,4294,294,22820,59830,61241,17767
29966,4295,8590,12885,17180,4295,295,31409,59831,61240,17767
29966,4296,8592,12888,17184,4296,296,40000,59832,61239,17767
29977,4297,8594,12891,17188,4297,297,48593,59833,61238,17767
29987,4298,8596,12894,17192,4298,298,57188,59834,61237,17767
29988,4299,8598,12897,17196,4299,299,249,59835,61236,17767
29998,4300,8600,12900,17200,4300,300,8848,59836,61235,17767
30008,4301,8602,12903,17204,4301,301,17449,59837,61234,17767
30019,4302,8604,12906,17208,4302,302,26052,59838,61233,17767
30019,4303,8606,12909,17212,4303,303,34657,59839,61232,17767
30029,4304,8608,12912,17216,4304,304,43264,59840,61231,17767
30040,4305,8610,12915,17220,4305,305,51873,59841,61230,17767
30040,4306,8612,12918,17224,4306,306,60484,59842,61229,17767
30050,4307,8614,12921,17228,4307,307,3561,59843,61228,17767
30061,4308,8616,12924,17232,4308,308,12176,59844,61227,17767
30061,4309,8618,12927,17236,4309,309,20793,59845,61226,17767
30071,4310,8620,12930,17240,4310,310,29412,59846,61225,17767
30082,4311,8622,12933,17244,4311,311,38033,59847,61224,17767
30082,4312,8624,12936,17248,4312,312,46656,59848,61223,17767
30092,4313,8626,12939,17252,4313,313,55281,59849,61222,17767
30103,4314,8628,12942,17256,4314,314,63908,59850,61221,17767
30113,4315,8630,12945,17260,4315,315,7001,59851,61220,17767
30113,4316,8632,12948,17264,4316,316,15632,59852,61219,17767
30124,4317,8634,12951,17268,4317,317,24265,59853,61218,17767
30134,4318,8636,12954,17272,4318,318,32900,59854,61217,17767
30134,4319,8638,12957,17276,4319,319,41537,59855,61216,17767
30145,4320,8640,12960,17280,4320,320,50176,59856,61215,17767
30155,4321,8642,12963,17284,4321,321,58817,59857,61214,17767
30156,4322,8644,12966,17288,4322,322,1924,59858,61213,17767
30166,4323,8646,12969,17292,4323,323,10569,59859,61212,17767
30176,4324,8648,12972,17296,4324,324,19216,59860,61211,17767
30187,4325,8650,12975,17300,4325,325,27865,59861,61210,17767
30187,4326,8652,12978,17304,4326,326,36516,59862,61209,17767
30197,4327,8654,12981,17308,4327,327,45169,59863,61208,17767
30208,4328,8656,12984,17312,4328,328,53824,59864,61207,17767
30208,4329,8658,12987,17316,4329,329,62481,59865,61206,17767
30218,4330,8660,12990,17320,4330,330,5604,59866,61205,17767
30229,4331,8662,12993,17324,4331,331,14265,59867,61204,17767
30229,4332,8664,12996,17328,4332,332,22928,59868,61203,17767
30239,4333,8666,12999,17332,4333,333,31593,59869,61202,17767
30250,4334,8668,13002,17336,4334,334,40260,59870,61201,17767
30250,4335,8670,13005,17340,4335,335,48929,59871,61200,17767
30260,4336,8672,13008,17344,4336,336,57600,59872,61199,17767
30271,4337,8674,13011,17348,4337,337,737,59873,61198,17767
30281,4338,8676,13014,17352,4338,338,9412,59874,61197,17767
30281,4339,8678,13017,17356,4339,339,18089,59875,61196,17767
30292,4340,8680,13020,17360,4340,340,26768,59876,61195,17767
30302,4341,8682,13023,17364,4341,341,35449,59877,61194,17767
30302,4342,8684,13026,17368,4342,342,44132,59878,61193,17767
30313,4343,8686,13029,17372,4343,343,52817,59879,61192,17767
30323,4344,8688,13032,17376,4344,344,61504,59880,61191,17767
30323,4345,8690,13035,17380,4345,345,4657,59881,61190,17767
30334,4346,8692,13038,17384,4346,346,13348,59882,61189,17767
30344,4347,8694,13041,17388,4347,347,22041,59883,61188,17767
30344,4348,8696,13044,17392,4348,348,30736,59884,61187,17767
30355,4349,8698,13047,17396,4349,349,39433,59885,61186,17767
30365,4350,8700,13050,17400,4350,350,48132,59886,61185,17767
30375,4351,8702,13053,17404,4351,351,56833,59887,61184,17767
30376,4352,8704,13056,17408,4352,352,0,59888,61183,17767
30386,4353,8706,13059,17412,4353,353,8705,59889,61182,17767
30397,4354,8708,13062,17416,4354,354,17412,59890,61181,17767
30397,4355,8710,13065,17420,4355,355,26121,59891,61180,17767
30407,4356,8712,13068,17424,4356,356,34832,59892,61179,17767
30417,4357,8714,13071,17428,4357,357,43545,59893,61178,17767
30418,4358,8716,13074,17432,4358,358,52260,59894,61177,17767
30428,4359,8718,13077,17436,4359,359,60977,59895,61176,17767
30439,4360,8720,13080,17440,4360,360,4160,59896,61175,17767
30439,4361,8722,13083,17444,4361,361,12881,59897,61174,17767
30449,4362,8724,13086,17448,4362,362,21604,59898,61173,17767
30460,4363,8726,13089,17452,4363,363,30329,59899,61172,17767
30470,4364,8728,13092,17456,4364,364,39056,59900,61171,17767
30470,4365,8730,13095,17460,4365,365,47785,59901,61170,17767
30481,4366,8732,13098,17464,4366,366,56516,59902,61169,17767
30491,4367,8734,13101,17468,4367,367,65249,59903,61168,17767
30491,4368,8736,13104,17472,4368,368,8448,59904,61167,17767
30502,4369,8738,13107,17476,4369,369,17185,59905,61166,17767
30512,4370,8740,13110,17480,4370,370,25924,59906,61165,17767
30512,4371,8742,13113,17484,4371,371,34665,59907,61164,17767
30523,4372,8744,13116,17488,4372,372,43408,59908,61163,17767
30533,4373,8746,13119,17492,4373,373,52153,59909,61162,17767
30543,4374,8748,13122,17496,4374,374,60900,59910,61161,17767
30544,4375,8750,13125,17500,4375,375,4113,59911,61160,17767
30554,4376,8752,13128,17504,4376,376,12864,59912,61159,17767
30565,4377,8754,13131,17508,4377,377,21617,59913,61158,17767
30565,4378,8756,13134,17512,4378,378,30372,59914,61157,17767
30575,4379,8758,13137,17516,4379,379,39129,59915,61156,17767
30586,4380,8760,13140,17520,4380,380,47888,59916,61155,17767
30586,4381,8762,13143,17524,4381,381,56649,59917,61154,17767
30596,4382,8764,13146,17528,4382,382,65412,59918,61153,17767
30606,4383,8766,13149,17532,4383,383,8641,59919,61152,17767
30607,4384,8768,13152,17536,4384,384,17408,59920,61151,17767
30617,4385,8770,13155,17540,4385,385,26177,59921,61150,17767
30628,4386,8772,13158,17544,4386,386,34948,59922,61149,17767
30638,4387,8774,13161,17548,4387,387,43721,59923,61148,17767
30638,4388,8776,13164,17552,4388,388,52496,59924,61147,17767
30649,4389,8778,13167,17556,4389,389,61273,59925,61146,17767
30659,4390,8780,13170,17560,4390,390,4516,59926,61145,17767
30659,4391,8782,13173,17564,4391,391,13297,59927,61144,17767
30670,4392,8784,13176,17568,4392,392,22080,59928,61143,17767
30680,4393,8786,13179,17572,4393,393,30865,59929,61142,17767
30680,4394,8788,13182,17576,4394,394,39652,59930,61141,17767
30691,4395,8790,13185,17580,4395,395,48441,59931,61140,17767
30701,4396,8792,13188,17584,4396,396,57232,59932,61139,17767
30701,4397,8794,13191,17588,4397,397,489,59933,61138,17767
30712,4398,8796,13194,17592,4398,398,9284,59934,61137,17767
30722,4399,8798,13197,17596,4399,399,18081,59935,61136,17767
30733,4400,8800,13200,17600,4400,400,26880,59936,61135,17767
30733,4401,8802,13203,17604,4401,401,35681,59937,61134,17767
30743,4402,8804,13206,17608,4402,402,44484,59938,61133,17767
30753,4403,8806,13209,17612,4403,403,53289,59939,61132,17767
30754,4404,8808,13212,17616,4404,404,62096,59940,61131,17767
30764,4405,8810,13215,17620,4405,405,5369,59941,61130,17767
30774,4406,8812,13218,17624,4406,406,14180,59942,61129,17767
30775,4407,8814,13221,17628,4407,407,22993,59943,61128,17767
30785,4408,8816,13224,17632,4408,408,31808,59944,61127,17767
30796,4409,8818,13227,17636,4409,409,40625,59945,61126,17767
30806,4410,8820,13230,17640,4410,410,49444,59946,61125,17767
30806,4411,8822,13233,17644,4411,411,58265,59947,61124,17767
30816,4412,8824,13236,17648,4412,412,1552,59948,61123,17767
30827,4413,8826,13239,17652,4413,413,10377,59949,61122,17767
30827,4414,8828,13242,17656,4414,414,19204,59950,61121,17767
30837,4415,8830,13245,17660,4415,415,28033,59951,61120,17767
30848,4416,8832,13248,17664,4416,416,36864,59952,61119,17767
30848,4417,8834,13251,17668,4417,417,45697,59953,61118,17767
30858,4418,8836,13254,17672,4418,418,54532,59954,61117,17767
30869,4419,8838,13257,17676,4419,419,63369,59955,61116,17767
30869,4420,8840,13260,17680,4420,420,6672,59956,61115,17767
30879,4421,8842,13263,17684,4421,421,15513,59957,61114,17767
30890,4422,8844,13266,17688,4422,422,24356,59958,61113,17767
30900,4423,8846,13269,17692,4423,423,33201,59959,61112,17767
30900,4424,8848,13272,17696,4424,424,42048,59960,61111,17767
30911,4425,8850,13275,17700,4425,425,50897,59961,61110,17767
30921,4426,8852,13278,17704,4426,426,59748,59962,61109,17767
30921,4427,8854,13281,17708,4427,427,3065,59963,61108,17767
30932,4428,8856,13284,17712,4428,428,11920,59964,61107,17767
30942,4429,8858,13287,17716,4429,429,20777,59965,61106,17767
30942,4430,8860,13290,17720,4430,430,29636,59966,61105,17767
30953,4431,8862,13293,17724,4431,431,38497,59967,61104,17767
30963,4432,8864,13296,17728,4432,432,47360,59968,61103,17767
30964,4433,8866,13299,17732,4433,433,56225,59969,61102,17767
30974,4434,8868,13302,17736,4434,434,65092,59970,61101,17767
30984,4435,8870,13305,17740,4435,435,8425,59971,61100,17767
30995,4436,8872,13308,17744,4436,436,17296,59972,61099,17767
30995,4437,8874,13311,17748,4437,437,26169,59973,61098,17767
31005,4438,8876,13314,17752,4438,438,35044,59974,61097,17767
31016,4439,8878,13317,17756,4439,439,43921,59975,61096,17767
31016,4440,8880,13320,17760,4440,440,52800,59976,61095,17767
31027,4441,8882,13323,17764,4441,441,61681,59977,61094,17767
31037,4442,8884,13326,17768,4442,442,5028,59978,61093,17767
31037,4443,8886,13329,17772,4443,443,13913,59979,61092,17767
31047,4444,8888,13332,17776,4444,444,22800,59980,61091,17767
31058,4445,8890,13335,17780,4445,445,31689,59981,61090,17767
31068,4446,8892,13338,17784,4446,446,40580,59982,61089,17767
31068,4447,8894,13341,17788,4447,447,49473,59983,61088,17767
31079,4448,8896,13344,17792,4448,448,58368,59984,61087,17767
31089,4449,8898,13347,17796,4449,449,1729,59985,61086,17767
31090,4450,8900,13350,17800,4450,450,10628,59986,61085,17767
31100,4451,8902,13353,17804,4451,451,19529,59987,61084,17767
31110,4452,8904,13356,17808,4452,452,28432,59988,61083,17767
31110,4453,8906,13359,17812,4453,453,37337,59989,61082,17767
31121,4454,8908,13362,17816,4454,454,46244,59990,61081,17767
31131,4455,8910,13365,17820,4455,455,55153,59991,61080,17767
31131,4456,8912,13368,17824,4456,456,64064,59992,61079,17767
31142,4457,8914,13371,17828,4457,457,7441,59993,61078,17767
31152,4458,8916,13374,17832,4458,458,16356,59994,61077,17767
31163,4459,8918,13377,17836,4459,459,25273,59995,61076,17767
31163,4460,8920,13380,17840,4460,460,34192,59996,61075,17767
31173,4461,8922,13383,17844,4461,461,43113,59997,61074,17767
31184,4462,8924,13386,17848,4462,462,52036,59998,61073,17767
31184,4463,8926,13389,17852,4463,463,60961,59999,61072,17767
31194,4464,8928,13392,17856,4464,464,4352,60000,61071,17767
31205,4465,8930,13395,17860,4465,465,13281,60001,61070,17767
31205,4466,8932,13398,17864,4466,466,22212,60002,61069,17767
31215,4467,8934,13401,17868,4467,467,31145,60003,61068,17767
31226,4468,8936,13404,17872,4468,468,40080,60004,61067,17767
31226,4469,8938,13407,17876,4469,469,49017,60005,61066,17767
31236,4470,8940,13410,17880,4470,470,57956,60006,61065,17767
31247,4471,8942,13413,17884,4471,471,1361,60007,61064,17767
31257,4472,8944,13416,17888,4472,472,10304,60008,61063,17767
31257,4473,8946,13419,17892,4473,473,19249,60009,61062,17767
31268,4474,8948,13422,17896,4474,474,28196,60010,61061,17767
31278,4475,8950,13425,17900,4475,475,37145,60011,61060,17767
31278,4476,8952,13428,17904,4476,476,46096,60012,61059,17767
31289,4477,8954,13431,17908,4477,477,55049,60013,61058,17767
31299,4478,8956,13434,17912,4478,478,64004,60014,61057,17767
31299,4479,8958,13437,17916,4479,479,7425,60015,61056,17767
31310,4480,8960,13440,17920,4480,480,16384,60016,61055,17767
31320,4481,8962,13443,17924,4481,481,25345,60017,61054,17767
31331,4482,8964,13446,17928,4482,482,34308,60018,61053,17767
31331,4483,8966,13449,17932,4483,483,43273,60019,61052,17767
31341,4484,8968,13452,17936,4484,484,52240,60020,61051,17767
31352,4485,8970,13455,17940,4485,485,61209,60021,61050,17767
31352,4486,8972,13458,17944,4486,486,4644,60022,61049,17767
31362,4487,8974,13461,17948,4487,487,13617,60023,61048,17767
31373,4488,8976,13464,17952,4488,488,22592,60024,61047,17767
31373,4489,8978,13467,17956,4489,489,31569,60025,61046,17767
31383,4490,8980,13470,17960,4490,490,40548,60026,61045,17767
31394,4491,8982,13473,17964,4491,491,49529,60027,61044,17767
31394,4492,8984,13476,17968,4492,492,58512,60028,61043,17767
31404,4493,8986,13479,17972,4493,493,1961,60029,61042,17767
31415,4494,8988,13482,17976,4494,494,10948,60030,61041,17767
31425,4495,8990,13485,17980,4495,495,19937,60031,61040,17767
31425,4496,8992,13488,17984,4496,496,28928,60032,61039,17767
31436,4497,8994,13491,17988,4497,497,37921,60033,61038,17767
31446,4498,8996,13494,17992,4498,498,46916,60034,61037,17767
31446,4499,8998,13497,17996,4499,499,55913,60035,61036,17767
31457,4500,9000,13500,18000,4500,500,64912,60036,61035,17767
31467,4501,9002,13503,18004,4501,501,8377,60037,61034,17767
31467,4502,9004,13506,18008,4502,502,17380,60038,61033,17767
31478,4503,9006,13509,18012,4503,503,26385,60039,61032,17767
31488,4504,9008,13512,18016,4504,504,35392,60040,61031,17767
31488,4505,9010,13515,18020,4505,505,44401,60041,61030,17767
31499,4506,9012,13518,18024,4506,506,53412,60042,61029,17767
31509,4507,9014,13521,18028,4507,507,62425,60043,61028,17767
31519,4508,9016,13524,18032,4508,508,5904,60044,61027,17767
31520,4509,9018,13527,18036,4509,509,14921,60045,61026,17767
31530,4510,9020,13530,18040,4510,510,23940,60046,61025,17767
31540,4511,9022,13533,18044,4511,511,32961,60047,61024,17767
31541,4512,9024,13536,18048,4512,512,41984,60048,61023,17767
31551,4513,9026,13539,18052,4513,513,51009,60049,61022,17767
31562,4514,9028,13542,18056,4514,514,60036,60050,61021,17767
31562,4515,9030,13545,18060,4515,515,3529,60051,61020,17767
31572,4516,9032,13548,18064,4516,516,12560,60052,61019,17767
31583,4517,9034,13551,18068,4517,517,21593,60053,61018,17767
31593,4518,9036,13554,18072,4518,518,30628,60054,61017,17767
31593,4519,9038,13557,18076,4519,519,39665,60055,61016,17767
31604,4520,9040,13560,18080,4520,520,48704,60056,61015,17767
31614,4521,9042,13563,18084,4521,521,57745,60057,61014,17767
31614,4522,9044,13566,18088,4522,522,1252,60058,61013,17767
31625,4523,9046,13569,18092,4523,523,10297,60059,61012,17767
31635,4524,9048,13572,18096,4524,524,19344,60060,61011,17767
31635,4525,9050,13575,18100,4525,525,28393,60061,61010,17767
31646,4526,9052,13578,18104,4526,526,37444,60062,61009,17767
31656,4527,9054,13581,18108,4527,527,46497,60063,61008,17767
31656,4528,9056,13584,18112,4528,528,55552,60064,61007,17767
31667,4529,9058,13587,18116,4529,529,64609,60065,61006,17767
31677,4530,9060,13590,18120,4530,530,8132,60066,61005,17767
31688,4531,9062,13593,18124,4531,531,17193,60067,61004,17767
31688,4532,9064,13596,18128,4532,532,26256,60068,61003,17767
31698,4533,9066,13599,18132,4533,533,35321,60069,61002,17767
31709,4534,9068,13602,18136,4534,534,44388,60070,61001,17767
31709,4535,9070,13605,18140,4535,535,53457,60071,61000,17767
31719,4536,9072,13608,18144,4536,536,62528,60072,60999,17767
31730,4537,9074,13611,18148,4537,537,6065,60073,60998,17767
31730,4538,9076,13614,18152,4538,538,15140,60074,60997,17767
31740,4539,9078,13617,18156,4539,539,24217,60075,60996,17767
31751,4540,9080,13620,18160,4540,540,33296,60076,60995,17767
31751,4541,9082,13623,18164,4541,541,42377,60077,60994,17767
31761,4542,9084,13626,18168,4542,542,51460,60078,60993,17767
31772,4543,9086,13629,18172,4543,543,60545,60079,60992,17767
31782,4544,9088,13632,18176,4544,544,4096,60080,60991,17767
31782,4545,9090,13635,18180,4545,545,13185,60081,60990,17767
31793,4546,9092,13638,18184,4546,546,22276,60082,60989,17767
31803,4547,9094,13641,18188,4547,547,31369,60083,60988,17767
31803,4548,9096,13644,18192,4548,548,40464,60084,60987,17767
31814,4549,9098,13647,18196,4549,549,49561,60085,60986,17767
31824,4550,9100,13650,18200,4550,550,58660,60086,60985,17767
31824,4551,9102,13653,18204,4551,551,2225,60087,60984,17767
31835,4552,9104,13656,18208,4552,552,11328,60088,60983,17767
31845,4553,9106,13659,18212,4553,553,20433,60089,60982,17767
31845,4554,9108,13662,18216,4554,554,29540,60090,60981,17767
31856,4555,9110,13665,18220,4555,555,38649,60091,60980,17767
31866,4556,9112,13668,18224,4556,556,47760,60092,60979,17767
31876,4557,9114,13671,18228,4557,557,56873,60093,60978,17767
31877,4558,9116,13674,18232,4558,558,452,60094,60977,17767
31887,4559,9118,13677,18236,4559,559,9569,60095,60976,17767
31897,4560,9120,13680,18240,4560,560,18688,60096,60975,17767
31898,4561,9122,13683,18244,4561,561,27809,60097,60974,17767
31908,4562,9124,13686,18248,4562,562,36932,60098,60973,17767
31918,4563,9126,13689,18252,4563,563,46057,60099,60972,17767
31919,4564,9128,13692,18256,4564,564,55184,60100,60971,17767
31929,4565,9130,13695,18260,4565,565,64313,60101,60970,17767
31939,4566,9132,13698,18264,4566,566,7908,60102,60969,17767
31950,4567,9134,13701,18268,4567,567,17041,60103,60968,17767
31950,4568,9136,13704,18272,4568,568,26176,60104,60967,17767
31961,4569,9138,13707,18276,4569,569,35313,60105,60966,17767
31971,4570,9140,13710,18280,4570,570,44452,60106,60965,17767
31971,4571,9142,13713,18284,4571,571,53593,60107,60964,17767
31981,4572,9144,13716,18288,4572,572,62736,60108,60963,17767
31992,4573,9146,13719,18292,4573,573,6345,60109,60962,17767
31992,4574,9148,13722,18296,4574,574,15492,60110,60961,17767
32002,4575,9150,13725,18300,4575,575,24641,60111,60960,17767
32013,4576,9152,13728,18304,4576,576,33792,60112,60959,17767
32013,4577,9154,13731,18308,4577,577,42945,60113,60958,17767
32024,4578,9156,13734,18312,4578,578,52100,60114,60957,17767
32034,4579,9158,13737,18316,4579,579,61257,60115,60956,17767
32044,4580,9160,13740,18320,4580,580,4880,60116,60955,17767
